,animal,birthdate,genotype,recording,start,cell,dt,end,n_cells,angiotensin,potassium,pos,ctrl,TTA-P2,isra,start_corr,end_corr,activity,num_events,len_seg,ISI,intraburst_freq,burst_num_spikes,burst_length,burst_n,burst_per_cell_per_sec,activity_pos1,freq_pos1,control,genotype_2,activity_pos2,freq_pos2,perf_change,sex,freq_exist,count,rel_activity,rel_intraburst_freq,rel_freq_pos1
44,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,0,Mean14,0.1,4450,31,500,4.0,1,y,0,0.0,3250,4450,0.9083333333333332,109,120.0,,0.906040268456376,,,,,0.9083333333333332,0.906040268456376,y,wt_ctrl,,,,,1.0,20,1.4546802594995365,1.0726641369416998,1.0726641369416998
45,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,0,Mean17,0.1,4450,31,500,4.0,1,y,0,0.0,3250,4450,0.325,39,120.0,,0.6875,,,,,0.325,0.6875,y,wt_ctrl,,,,,1.0,20,0.5204819277108435,0.8139335742812248,0.8139335742812248
46,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,0,Mean19,0.1,4450,31,500,4.0,1,y,0,0.0,3250,4450,0.4583333333333332,55,120.0,,0.6861499364675985,,,,,0.4583333333333332,0.6861499364675985,y,wt_ctrl,,,,,1.0,20,0.7340129749768302,0.8123352295009567,0.8123352295009567
47,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,0,Mean21,0.1,4450,31,500,4.0,1,y,0,0.0,3250,4450,0.5333333333333333,64,120.0,,0.9747292418772564,,,,,0.5333333333333333,0.9747292418772564,y,wt_ctrl,,,,,1.0,20,0.8541241890639482,1.1539852447964856,1.1539852447964856
48,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,0,Mean24,0.1,4450,31,500,4.0,1,y,0,0.0,3250,4450,1.2,144,120.0,,1.1996644295302012,,,,,1.2,1.1996644295302012,y,wt_ctrl,,,,,1.0,20,1.9217794253938831,1.4202867739135465,1.4202867739135465
49,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,0,Mean25,0.1,4450,31,500,4.0,1,y,0,0.0,3250,4450,0.7083333333333333,85,120.0,,0.7058823529411764,,,,,0.7083333333333333,0.7058823529411764,y,wt_ctrl,,,,,1.0,20,1.134383688600556,0.8356965040748404,0.8356965040748404
50,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,0,Mean28,0.1,4450,31,500,4.0,1,y,0,0.0,3250,4450,0.175,21,120.0,,0.662020905923345,,,,,0.175,0.662020905923345,y,wt_ctrl,,,,,1.0,20,0.28025949953660795,0.7837687886648474,0.7837687886648474
51,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,0,Mean31,0.1,4450,31,500,4.0,1,y,0,0.0,3250,4450,0.5666666666666667,68,120.0,4.1000000000000005,0.6199010069977812,23.5,37.0,3.0,0.025,0.5666666666666667,0.6199010069977812,y,wt_ctrl,,,,,1.0,20,0.9075069508804449,0.7339028979290685,0.7339028979290685
52,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,0,Mean32,0.1,4450,31,500,4.0,1,y,0,0.0,3250,4450,0.9583333333333334,115,120.0,,0.9604043807919124,,,,,0.9583333333333334,0.9604043807919124,y,wt_ctrl,,,,,1.0,20,1.5347544022242818,1.1370259933284477,1.1370259933284477
53,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,0,Mean33,0.1,4450,31,500,4.0,1,y,0,0.0,3250,4450,0.9583333333333334,115,120.0,,0.9604043807919124,,,,,0.9583333333333334,0.9604043807919124,y,wt_ctrl,,,,,1.0,20,1.5347544022242818,1.1370259933284477,1.1370259933284477
54,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,0,Mean36,0.1,4450,31,500,4.0,1,y,0,0.0,3250,4450,0.6,72,120.0,,0.8942065491183878,72.0,79.4,1.0,0.0083333333333333,0.6,0.8942065491183878,y,wt_ctrl,,,,,1.0,20,0.9608897126969416,1.0586541566103405,1.0586541566103405
55,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,0,Mean37,0.1,4450,31,500,4.0,1,y,0,0.0,3250,4450,0.4166666666666666,50,120.0,,1.0583153347732182,,,,,0.4166666666666666,1.0583153347732182,y,wt_ctrl,,,,,1.0,20,0.6672845227062093,1.252943102761595,1.252943102761595
56,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,0,Mean38,0.1,4450,31,500,4.0,1,y,0,0.0,3250,4450,0.7916666666666666,95,120.0,,0.7919123841617522,,,,,0.7916666666666666,0.7919123841617522,y,wt_ctrl,,,,,1.0,20,1.267840593141798,0.9375477488848603,0.9375477488848603
57,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,0,Mean40,0.1,4450,31,500,4.0,1,y,0,0.0,3250,4450,0.3999999999999999,48,120.0,,0.8818011257035646,48.0,53.3,1.0,0.0083333333333333,0.3999999999999999,0.8818011257035646,y,wt_ctrl,,,,,1.0,20,0.6405931417979609,1.0439673338896145,1.0439673338896145
58,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,0,Mean5,0.1,4450,31,500,4.0,1,y,0,0.0,3250,4450,0.85,102,120.0,,0.8523206751054851,,,,,0.85,0.8523206751054851,y,wt_ctrl,,,,,1.0,20,1.3612604263206673,1.009065328759846,1.009065328759846
59,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,0,Mean6,0.1,4450,31,500,4.0,1,y,0,0.0,3250,4450,0.7833333333333333,94,120.0,,0.7848101265822783,,,,,0.7833333333333333,0.7848101265822783,y,wt_ctrl,,,,,1.0,20,1.2544949026876737,0.9291393621254026,0.9291393621254026
60,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,0,Mean7,0.1,4450,31,500,4.0,1,y,0,0.0,3250,4450,1.2916666666666667,155,120.0,,1.2919463087248322,,,,,1.2916666666666667,1.2919463087248322,y,wt_ctrl,,,,,1.0,20,2.0685820203892495,1.5295396026761272,1.5295396026761272
61,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,0,Mean9,0.1,4450,31,500,4.0,1,y,0,0.0,3250,4450,1.075,129,120.0,,1.0756302521008403,,,,,1.075,1.0756302521008403,y,wt_ctrl,,,,,1.0,20,1.7215940685820204,1.2734422919235664,1.2734422919235664
62,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,4450,Mean1,0.1,10450,31,500,4.0,2,y,0,0.0,7750,8950,0.2916666666666666,35,120.0,,0.4718417047184169,32.0,65.7,1.0,0.0083333333333333,0.325,0.6126126126126126,y,wt_ctrl,0.2916666666666666,0.4718417047184169,,,1.0,14,0.7075670363610835,0.5942515326428607,0.7252741431760626
63,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,4450,Mean10,0.1,10450,31,500,4.0,2,y,0,0.0,7750,8950,0.8166666666666667,98,120.0,15.3,0.9334546150900038,,,,,0.8666666666666667,1.0607621009268795,y,wt_ctrl,0.8166666666666667,0.9334546150900038,,,1.0,14,1.9811877018110344,1.175620616242096,1.2558398374828748
64,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,4450,Mean14,0.1,10450,31,500,4.0,2,y,0,0.0,7750,8950,0.5583333333333332,67,120.0,,0.6900878293601003,56.0,79.7,1.0,0.0083333333333333,0.9083333333333332,0.906040268456376,y,wt_ctrl,0.5583333333333332,0.6900878293601003,,,1.0,14,1.354485469605503,0.8691172190897225,1.0726641369416998
65,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,4450,Mean17,0.1,10450,31,500,4.0,2,y,0,0.0,7750,8950,0.2833333333333333,34,120.0,,0.502283105022831,34.0,65.7,1.0,0.0083333333333333,0.325,0.6875,y,wt_ctrl,0.2833333333333333,0.502283105022831,,,1.0,14,0.6873508353221957,0.6325903412004648,0.8139335742812248
66,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,4450,Mean19,0.1,10450,31,500,4.0,2,y,0,0.0,7750,8950,0.0,0,120.0,,,,,,,0.4583333333333332,0.6861499364675985,y,wt_ctrl,0.0,,,,,14,0.0,,0.8123352295009567
67,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,4450,Mean21,0.1,10450,31,500,4.0,2,y,0,0.0,7750,8950,0.0,0,120.0,,,,,,,0.5333333333333333,0.9747292418772564,y,wt_ctrl,0.0,,,,,14,0.0,,1.1539852447964856
68,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,4450,Mean24,0.1,10450,31,500,4.0,2,y,0,0.0,7750,8950,1.025,123,120.0,,1.0209205020920502,,,,,1.2,1.1996644295302012,y,wt_ctrl,1.025,1.0209205020920502,,,1.0,14,2.486592727783237,1.2857777661615837,1.4202867739135465
69,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,4450,Mean25,0.1,10450,31,500,4.0,2,y,0,0.0,7750,8950,0.3749999999999999,45,120.0,,0.4793028322440087,,,,,0.7083333333333333,0.7058823529411764,y,wt_ctrl,0.3749999999999999,0.4793028322440087,,,1.0,14,0.9097290467499646,0.6036482994461951,0.8356965040748404
70,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,4450,Mean28,0.1,10450,31,500,4.0,2,y,0,0.0,7750,8950,0.0,0,120.0,,,,,,,0.175,0.662020905923345,y,wt_ctrl,0.0,,,,,14,0.0,,0.7837687886648474
71,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,4450,Mean31,0.1,10450,31,500,4.0,2,y,0,0.0,7750,8950,0.0249999999999999,3,120.0,,,,,,,0.5666666666666667,0.6199010069977812,y,wt_ctrl,0.0249999999999999,,,,,14,0.060648603116664083,,0.7339028979290685
72,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,4450,Mean32,0.1,10450,31,500,4.0,2,y,0,0.0,7750,8950,0.7583333333333333,91,120.0,,0.7582139848357202,,,,,0.9583333333333334,0.9604043807919124,y,wt_ctrl,0.7583333333333333,0.7582139848357202,,,1.0,14,1.8396742945388178,0.9549173336188373,1.1370259933284477
73,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,4450,Mean33,0.1,10450,31,500,4.0,2,y,0,0.0,7750,8950,0.7583333333333333,91,120.0,,0.7575757575757576,,,,,0.9583333333333334,0.9604043807919124,y,wt_ctrl,0.7583333333333333,0.7575757575757576,,,1.0,14,1.8396742945388178,0.9541135311494614,1.1370259933284477
74,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,4450,Mean36,0.1,10450,31,500,4.0,2,y,0,0.0,7750,8950,0.3583333333333333,43,120.0,,0.5349182763744428,,,,,0.6,0.8942065491183878,y,wt_ctrl,0.3583333333333333,0.5349182763744428,,,1.0,14,0.8692966446721885,0.6736920505233641,1.0586541566103405
75,114002,2022-10-01,wt,230224_slice02_500pM_AngII_ctrl_results.csv,4450,Mean37,0.1,10450,31,500,4.0,2,y,0,0.0,7750,8950,0.5916666666666667,71,120.0,,0.8951406649616368,,,,,0.4166666666666666,1.0583153347732182,y,wt_ctrl,0.5916666666666667,0.8951406649616368,,,1.0,14,1.4353502737610557,1.127366883353072,1.252943102761595
